BuildingType,ENERGYSTARScore,Electricity(kBtu),DefaultData,SourceEUI(kBtu/sf),SiteEUI(kBtu/sf),TotalGHGEmissions,SteamUse(kBtu),SiteEnergyUseWN(kBtu),YearBuilt,SiteEUIWN(kBtu/sf),SourceEUIWN(kBtu/sf),PropertyGFATotal,Electricity(kWh),NumberofFloors,PrimaryPropertyType,Longitude,NumberofBuildings,GHGEmissionsIntensity,Latitude,SiteEnergyUse(kBtu),NaturalGas(kBtu),NaturalGas(therms),LargestPropertyUseType
Multifamily MR (5-9),81,2834238,0,92.09999847,29.29999924,19.76,0,2993138,1989,31,97.30000305,140778,830667.6875,5,Mid-Rise Multifamily,-122.3239,1,0.14,47.61255,2834238.5,0,0,Multifamily Housing
Multifamily MR (5-9),82,906430,0,98,51.59999847,76.5,0,2406215,2013,55.70000076,102.4000015,41502,265659.3125,6,Mid-Rise Multifamily,-122.33227,1,1.84,47.62023,2227908.75,1321479,13214.79004,Multifamily Housing
Multifamily MR (5-9),82,1195351,0,87.40000153,27.79999924,8.33,0,1236766.5,1999,28.79999924,90.40000153,57042,350337.4063,6,Mid-Rise Multifamily,-122.32224,1,0.15,47.60486,1195351.25,0,0,Multifamily Housing
Multifamily MR (5-9),82,1278844,0,107.5999985,45.09999847,47.32,0,2043683.25,2002,46.09999847,110.5999985,98222,374807.8125,6,Mid-Rise Multifamily,-122.33527,1,0.48,47.61458,2001936.5,723092,7230.919922,Multifamily Housing
Multifamily MR (5-9),82,1872413,0,93.69999695,29.79999924,13.05,0,1986425.5,1980,31.60000038,99.40000153,62538,548772.8125,6,Mid-Rise Multifamily,-122.31351,1,0.21,47.60054,1872413,0,0,Multifamily Housing
Multifamily MR (5-9),82,1913034,0,102.4000015,32.59999847,13.34,0,1974801.75,2001,33.70000076,105.6999969,91916,560678.1875,6,Mid-Rise Multifamily,-122.31602,1,0.15,47.66391,1913034.125,0,0,Multifamily Housing
Multifamily MR (5-9),83,591845,0,84.90000153,27,4.13,0,632692.8125,1989,28.89999962,90.69999695,21902,173459.9063,5,Mid-Rise Multifamily,-122.31979,1,0.19,47.605,591845.3125,0,0,Multifamily Housing
Multifamily MR (5-9),83,900675,0,90.40000153,41.20000076,45.58,0,1707776.25,2005,42.79999924,93.5,46225,263972.8125,5,Mid-Rise Multifamily,-122.32194,1,0.99,47.61856,1640591.375,739916,7399.160156,Multifamily Housing
Multifamily MR (5-9),83,1037921,0,98,32.09999847,9.58,0,1167446.75,1923,34.59999847,106,39251,304197.1875,6,Mid-Rise Multifamily,-122.32492,1,0.24,47.61834,1082076,44155,441.5499878,Multifamily Housing
Multifamily MR (5-9),83,1060905,0,86.80000305,42.90000153,71.87,0,2372449,1989,44.70000076,88.80000305,53041,310933.5938,5,Mid-Rise Multifamily,-122.37975,1,1.35,47.67043,2274920.5,1214015,12140.14941,Multifamily Housing
Multifamily MR (5-9),83,1313366,0,105.1999969,33.5,9.16,0,1427385.5,1958,36.40000153,114.3000031,39212,384925.5,6,Mid-Rise Multifamily,-122.35669,1,0.23,47.62763,1313366,0,0,Multifamily Housing
Multifamily MR (5-9),83,1325461,0,91.69999695,37.20000076,42.81,0,2046159.25,2013,38.90000153,96.19999695,83296,388470.3125,6,Mid-Rise Multifamily,-122.32691,3,0.51,47.62543,1957505.75,632045,6320.449707,Multifamily Housing
Multifamily MR (5-9),83,1346347,0,89.40000153,38.59999847,55.63,0,2228579,2007,38.79999924,89.59999847,66204,394591.6875,8,Mid-Rise Multifamily,-122.3414,1,0.84,47.63342,2217046,870699,8706.990234,Multifamily Housing
Multifamily MR (5-9),83,1730598,0,93.40000153,36.29999924,46.14,0,2657218.25,1971,40.59999847,106.4000015,65418,507209.3125,6,Mid-Rise Multifamily,-122.27058,1,0.71,47.52052,2372126.25,641528,6415.280273,Multifamily Housing
Multifamily MR (5-9),83,1808248,0,86.69999695,36.09999847,65.27,0,2982612.5,1997,38.5,89.90000153,77501,529967.125,5,Mid-Rise Multifamily,-122.37287,1,0.84,47.56391,2799874,991626,9916.259766,Multifamily Housing
Multifamily MR (5-9),83,3091348,0,84.80000305,27,21.55,0,3202201.5,2004,28,87.80000305,169931,906022.1875,7,Mid-Rise Multifamily,-122.31846,1,0.13,47.66085,3091348.25,0,0,Multifamily Housing
Multifamily MR (5-9),83,7553875,0,83.69999695,29.79999924,128.22,0,9159694,1997,30.39999962,85.59999847,301229,2213914,5,Mid-Rise Multifamily,-122.34561,3,0.43,47.61005,8976533,1422658,14226.58008,Multifamily Housing
Multifamily MR (5-9),84,793211,0,138.5,69.59999847,57.11,0,1832173,1914,72.30000305,141.3000031,42534,232476.7031,5,Mid-Rise Multifamily,-122.33517,1,1.34,47.60038,1764409.5,971199,9711.990234,Multifamily Housing
Multifamily MR (5-9),84,861877,0,92.5,33.79999924,16.89,0,1090074.375,1960,34.5,97.40000153,31570,252601.7969,5,Mid-Rise Multifamily,-122.32435,1,0.54,47.62292,1066775.25,204898,2048.979736,Multifamily Housing
Multifamily MR (5-9),84,1528002,0,83.59999847,36.20000076,63.87,0,2615580,2014,37.40000153,84.90000153,81993,447831.6875,6,Mid-Rise Multifamily,-122.34196,1,0.78,47.62001,2530075.25,1002074,10020.73535,Multifamily Housing
Multifamily MR (5-9),84,1879677,0,0,37,13.1,0,2436266.5,1994,38.90000153,0,86525,550901.8125,7,Mid-Rise Multifamily,-122.33027,1,0.15,47.62406,2321336,0,0,Multifamily Housing
Multifamily MR (5-9),84,2161240,0,85.09999847,27.10000038,15.07,0,2161240.25,2015,27.10000038,85.09999847,86045,633423.1875,6,Mid-Rise Multifamily,-122.32182,1,0.18,47.60189,2161240.25,0,0,Multifamily Housing
Multifamily MR (5-9),84,2334029,0,102.3000031,42.29999924,81.82,0,3774204.75,2008,44.79999924,107.6999969,165325,684064.625,6,Mid-Rise Multifamily,-122.32515,1,0.49,47.64711,3568237,1234208,12342.08008,Multifamily Housing
Multifamily MR (5-9),84,2355165,0,104.5999985,39.5,54.59,0,3305003.5,1990,42.40000153,111.5999985,112676,690259.5,6,Mid-Rise Multifamily,-122.34836,1,0.48,47.61245,3073937.5,718772,7187.720215,Multifamily Housing
Multifamily MR (5-9),84,2845428,0,96.19999695,30.70000076,19.84,0,3026054.75,2008,32.59999847,102.4000015,103931,833947.3125,6,Mid-Rise Multifamily,-122.34014,1,0.19,47.62222,2845428.5,0,0,Multifamily Housing
Multifamily MR (5-9),84,3545750,0,98.19999695,32.20000076,32.89,0,3862066.75,1970,33.59999847,103.0999985,127230,1039199.813,9,Mid-Rise Multifamily,-122.33279,1,0.26,47.70349,3699690,153940,1539.400146,Multifamily Housing
Multifamily MR (5-9),84,3949397,0,88.30000305,31.10000038,62.46,0,4702777,2004,31.70000076,89,169149,1157502,6,Mid-Rise Multifamily,-122.37826,1,0.37,47.66983,4606967.5,657570,6575.700684,Multifamily Housing
Multifamily MR (5-9),85,643118,0,68.59999847,43.59999847,106.77,0,2921324.5,1925,49.59999847,75.19999695,58954,188487.2031,5,Mid-Rise Multifamily,-122.32846,1,1.81,47.6157,2569106.5,1925988,19259.88086,Multifamily Housing
Multifamily MR (5-9),85,1167735,0,107.5999985,34.29999924,8.14,0,1194171.25,2000,35,110,68400,342243.4063,6,Mid-Rise Multifamily,-122.37115,1,0.12,47.57313,1167734.75,0,0,Multifamily Housing
Multifamily MR (5-9),85,1493594,0,64.59999847,25.5,42.93,0,2218743,1998,26.89999962,67.09999847,82514,437747.5,5,Mid-Rise Multifamily,-122.3549,1,0.52,47.69395,2105912.75,612318,6123.180176,Multifamily Housing
Multifamily MR (5-9),85,2143104,0,75.30000305,28.10000038,47.02,0,2880863.75,1991,29.5,78.30000305,97737,628108,5,Mid-Rise Multifamily,-122.3257,1,0.48,47.60071,2747172.75,604068,6040.680176,Multifamily Housing
Multifamily MR (5-9),85,3732669,0,90.09999847,31,50.46,0,4381679,1992,32.40000153,93.40000153,188717,1093982.625,8,Mid-Rise Multifamily,-122.35376,1,0.27,47.61687,4192895,460226,4602.260254,Multifamily Housing
Multifamily MR (5-9),86,645452,0,82.90000153,26.39999962,4.5,0,683011.125,1966,27.89999962,87.69999695,30517,189171.0938,5,Mid-Rise Multifamily,-122.326,1,0.15,47.62744,645451.8125,0,0,Multifamily Housing
Multifamily MR (5-9),86,1003115,0,82.69999695,55.09999847,199.79,0,5061195,1950,60.20000076,88.59999847,91703,293996.1875,6,Mid-Rise Multifamily,-122.35708,1,2.18,47.63107,4633186,3630071,36300.71094,Multifamily Housing
Multifamily MR (5-9),86,1026314,0,98.19999695,46.79999924,61.18,0,2181209.75,1999,49.90000153,103.5999985,71510,300795.3125,6,Mid-Rise Multifamily,-122.31843,1,0.86,47.67539,2043592.625,1017279,10172.79004,Multifamily Housing
Multifamily MR (5-9),86,1077071,0,91.59999847,58.70000076,184.51,0,4799367,1955,63.90000153,97.09999847,88422,315671.5938,6,Mid-Rise Multifamily,-122.36518,1,2.09,47.62767,4409881.5,3332810,33328.09766,Multifamily Housing
Multifamily MR (5-9),86,1166757,0,69.69999695,28.60000038,39.35,0,1790156.75,2008,29.20000076,70.40000153,60364,341957,6,Mid-Rise Multifamily,-122.34266,1,0.65,47.61868,1754477.25,587720,5877.200195,Multifamily Housing
Multifamily MR (5-9),86,1242124,0,91.19999695,38.40000153,46.6,0,2107226.25,1925,41.29999924,99.5,57930,364045.8125,6,Mid-Rise Multifamily,-122.3277,1,0.8,47.61242,1956439.375,714315,7143.151367,Multifamily Housing
Multifamily MR (5-9),86,1859780,0,115.5999985,44.70000076,48.62,0,2548435.5,2001,45,116.5,104452,545070.3125,8,Mid-Rise Multifamily,-122.32644,1,0.47,47.61592,2531070.25,671290,6712.900391,Multifamily Housing
Multifamily MR (5-9),86,3594445,0,95.19999695,46.5,234.6,0,7849797,2007,48.40000153,99.30000305,186870,1053471.5,6,Mid-Rise Multifamily,-122.34697,1,1.26,47.72435,7539963.5,3945518,39455.18359,Multifamily Housing
Multifamily MR (5-9),87,652430,0,79.80000305,25.39999962,4.55,0,702674.8125,1962,27.39999962,85.90000153,29454,191216.2969,5,Mid-Rise Multifamily,-122.35635,1,0.15,47.62828,652429.875,0,0,Multifamily Housing
Multifamily MR (5-9),87,968698,0,81.40000153,25.89999962,6.75,0,968698.3125,1908,25.89999962,81.40000153,48786,283909.1875,5,Mid-Rise Multifamily,-122.34724,1,0.14,47.61399,968698.3125,0,0,Multifamily Housing
Multifamily MR (5-9),87,1210807,0,74.5,34,61.62,0,2212058.5,2011,34,74.5,63597,354867.0938,5,Mid-Rise Multifamily,-122.38548,1,0.97,47.58012,2212058.5,1001252,10012.51953,Multifamily Housing
Multifamily MR (5-9),87,1719773,0,114.0999985,36.29999924,11.99,0,1776022,2009,37.5,117.8000031,47321,504036.5,6,Mid-Rise Multifamily,-122.37583,1,0.25,47.56385,1719772.75,0,0,Multifamily Housing
Multifamily MR (5-9),87,2881906,0,85.40000153,28.89999962,34.39,0,3328653.25,2007,30.5,89.19999695,109222,844638.375,6,Mid-Rise Multifamily,-122.38735,1,0.31,47.6696,3151107.75,269201,2692.009766,Multifamily Housing
Multifamily MR (5-9),87,3757426,0,73.5,33.29999924,186.16,0,7084125,2011,34.79999924,76.30000305,290520,1101238.625,6,Mid-Rise Multifamily,-122.36016,1,0.64,47.6212,6769410.5,3011984,30119.83789,Multifamily Housing
Multifamily MR (5-9),87,4390206,0,95,42.29999924,205.45,0,0,2015,0,0,271922,1286695.875,6,Mid-Rise Multifamily,-122.38589,2,0.76,47.56081,7682562.5,3292117,32921.16797,Multifamily Housing
Multifamily MR (5-9),87,4914130,0,109.5999985,44.79999924,163.02,0,7447660,2014,45.40000153,110.3000031,313595,1440249.125,5,Mid-Rise Multifamily,-122.32203,1,0.52,47.70833,7338641.5,2424511,24245.10938,Multifamily Housing
Multifamily MR (5-9),88,725709,0,71,29.39999962,25.6,0,1218656.75,1995,32.20000076,75.90000153,37824,212693.0938,5,Mid-Rise Multifamily,-122.39207,1,0.68,47.5909,1112533.875,386825,3868.25,Multifamily Housing
Multifamily MR (5-9),88,783879,0,79.30000305,29.5,16.99,0,1048383,2012,30.89999962,82.59999847,31248,229741.9063,6,Mid-Rise Multifamily,-122.38786,1,0.54,47.67121,1000804.625,216925,2169.25,Multifamily Housing
Multifamily MR (5-9),88,839053,0,102.0999985,39.40000153,21.55,0,1117729.25,1958,38.79999924,104.5,28833,245912.4063,5,Mid-Rise Multifamily,-122.32716,1,0.75,47.62614,1134742.125,295689,2956.889893,Multifamily Housing
Multifamily MR (5-9),88,958243,0,72.80000305,23.20000076,6.68,0,1012484.5,2002,24.5,77,41310,280844.9063,6,Mid-Rise Multifamily,-122.37111,1,0.16,47.56656,958242.875,0,0,Multifamily Housing
Multifamily MR (5-9),88,1052887,0,69.80000305,26.20000076,23.83,0,1435382.25,2003,27.60000038,72.69999695,52020,308583.5,5,Mid-Rise Multifamily,-122.36169,1,0.46,47.62424,1363296.875,310410,3104.100098,Multifamily Housing
Multifamily MR (5-9),88,1684068,0,45.90000153,29.39999962,163.74,0,7237750.5,2008,30.79999924,47.29999924,243928,493572,8,Mid-Rise Multifamily,-122.37834,1,0.67,47.66842,6914839.5,2861895,28618.94922,Multifamily Housing
Multifamily MR (5-9),88,1697910,0,81.30000305,25.89999962,11.84,0,1756310.875,2002,26.79999924,84.09999847,65604,497628.8125,6,Mid-Rise Multifamily,-122.31782,1,0.18,47.60573,1697909.625,0,0,Multifamily Housing
Multifamily MR (5-9),89,487015,0,72.90000153,23.20000076,3.4,0,512581.5,1964,24.39999962,76.80000305,20967,142736,5,Mid-Rise Multifamily,-122.26028,1,0.16,47.52058,487015.4063,0,0,Multifamily Housing
Multifamily MR (5-9),89,649875,0,89.59999847,28.5,4.53,0,678707,2000,29.79999924,93.59999847,30648,190467.4063,6,Mid-Rise Multifamily,-122.31967,1,0.15,47.6054,649874.875,0,0,Multifamily Housing
Multifamily MR (5-9),89,679575,0,71.5,22.79999924,4.74,0,734283.625,1967,24.60000038,77.30000305,29840,199172,6,Mid-Rise Multifamily,-122.3575,1,0.16,47.66209,679574.875,0,0,Multifamily Housing
Multifamily MR (5-9),89,720516,0,99.69999695,31.70000076,5.02,0,761254.625,1988,33.5,105.3000031,28799,211171.2031,7,Mid-Rise Multifamily,-122.38516,1,0.17,47.64274,720516.125,0,0,Multifamily Housing
Multifamily MR (5-9),89,1318054,0,97.5,41.09999847,49.7,0,2166387,1994,42.79999924,101.4000015,77577,386299.4063,6,Mid-Rise Multifamily,-122.32708,1,0.64,47.61666,2080866.75,762813,7628.129883,Multifamily Housing
Multifamily MR (5-9),89,1591528,0,82.59999847,26.29999924,11.1,0,1673636.25,2006,27.70000076,86.90000153,82254,466450.3125,6,Mid-Rise Multifamily,-122.31499,1,0.13,47.66438,1591528.5,0,0,Multifamily Housing
Multifamily MR (5-9),89,2004949,0,116,53.5,106.73,0,4020041,1993,57.40000153,124.3000031,111954,587616.875,5,Mid-Rise Multifamily,-122.32477,1,0.95,47.61187,3751417,1746468,17464.67969,Multifamily Housing
Multifamily MR (5-9),89,2210349,0,110.0999985,41.59999847,51.28,0,3069203.75,1998,44.20000076,114.6999969,69452,647816.3125,6,Mid-Rise Multifamily,-122.31827,1,0.74,47.65732,2885740.5,675391,6753.909668,Multifamily Housing
Multifamily MR (5-9),89,4769216,0,95.09999847,43.20000076,240.39,0,8801917,2009,43.90000153,95.80000305,322771,1397777.125,8,Mid-Rise Multifamily,-122.32507,1,0.74,47.633,8669367,3900151,39001.51172,Multifamily Housing
Multifamily MR (5-9),90,572693,0,73,23.20000076,3.99,0,603194.6875,1989,24.5,76.80000305,24648,167846.5938,5,Mid-Rise Multifamily,-122.38687,1,0.16,47.67113,572692.625,0,0,Multifamily Housing
Multifamily MR (5-9),90,618671,0,75.30000305,24,4.31,0,655424.125,2002,25.39999962,79.80000305,25800,181322,6,Mid-Rise Multifamily,-122.37284,1,0.17,47.56486,618670.875,0,0,Multifamily Housing
Multifamily MR (5-9),90,726124,0,65.30000305,20.79999924,5.06,0,782693.5,1910,22.39999962,70.40000153,34909,212814.9063,6,Mid-Rise Multifamily,-122.34167,1,0.14,47.60846,726124.625,0,0,Multifamily Housing
Multifamily MR (5-9),90,987319,0,98.5,45.20000076,51.24,0,1849853.125,1997,45.79999924,99.30000305,48600,289366.6875,6,Mid-Rise Multifamily,-122.3567,1,1.05,47.62602,1822435.25,835116,8351.15918,Multifamily Housing
Multifamily MR (5-9),90,1128947,0,111.4000015,48.40000153,47.93,0,1959221.25,2013,50.29999924,113.5,84577,330875.3125,6,Mid-Rise Multifamily,-122.31756,1,0.57,47.6763,1883200.75,754254,7542.540039,Multifamily Housing
Multifamily MR (5-9),90,1134195,0,87.40000153,27.79999924,7.91,0,1217050.625,1977,29.89999962,93.80000305,40758,332413.5938,6,Mid-Rise Multifamily,-122.35967,1,0.19,47.63161,1134195.5,0,0,Multifamily Housing
Multifamily MR (5-9),90,1435558,0,92.40000153,29.39999962,10.01,0,1519971.125,1968,31.20000076,97.80000305,53862,420738,5,Mid-Rise Multifamily,-122.33003,1,0.19,47.6401,1435558.125,0,0,Multifamily Housing
Multifamily MR (5-9),90,1864755,0,71.90000153,29.60000038,63.86,0,2998131,2003,31.39999962,74.80000305,86955,546528.375,6,Mid-Rise Multifamily,-122.38725,1,0.73,47.55728,2822377.25,957622,9576.220703,Multifamily Housing
Multifamily MR (5-9),90,4593196,0,128.6999969,52.70000076,154.39,0,6985374.5,2010,53.40000153,129.5,184980,1346188.75,6,Mixed Use Property,-122.3203888,1,0.83,47.61590576,6897247.5,2304051,23040.50977,Multifamily Housing
Multifamily MR (5-9),91,434778,0,90.30000305,56.70000076,126.44,1472483.375,2304949.25,1914,62.5,97.59999847,36880,127426,6,Mid-Rise Multifamily,-122.33983,1,3.43,47.61374,2090895.75,183635,1836.349976,Multifamily Housing
Multifamily MR (5-9),91,521265,0,86.09999847,57.40000153,104.51,0,2665154,1953,63.20000076,92.19999695,42182,152773.9063,7,Mid-Rise Multifamily,-122.31595,1,2.48,47.62394,2420605.5,1899341,18993.41211,Multifamily Housing
Multifamily MR (5-9),91,571886,0,76.09999847,42.40000153,58.87,0,1758909.75,1970,46.5,82.69999695,37843,167610.0938,6,Mid-Rise Multifamily,-122.35714,1,1.56,47.62825,1605220.875,1033335,10333.35059,Multifamily Housing
Multifamily MR (5-9),91,787890,0,91.59999847,29.20000076,5.49,0,818088.6875,1998,30.29999924,95.09999847,41527,230917.2969,5,Mid-Rise Multifamily,-122.31781,1,0.13,47.60473,787889.8125,0,0,Multifamily Housing
Multifamily MR (5-9),91,887023,0,82.30000305,26.20000076,6.18,0,917842.6875,1999,27.10000038,85.09999847,46070,259971.5,6,Mid-Rise Multifamily,-122.38124,1,0.13,47.66994,887022.875,0,0,Multifamily Housing
Multifamily MR (5-9),91,891267,0,71.90000153,50.79999924,229.2,0,5773782,1923,57.59999847,79.09999847,100234,261215.4063,7,Mid-Rise Multifamily,-122.31266,1,2.29,47.66321,5089903,4198636,41986.35938,Multifamily Housing
Multifamily MR (5-9),91,1032362,0,107.5,35,9,0,1061854.75,2014,34.79999924,107.4000015,62049,302567.9063,7,Mid-Rise Multifamily,-122.32184,1,0.15,47.61932,1066276.75,33915,339.1500244,Multifamily Housing
Multifamily MR (5-9),91,1581385,0,70.59999847,29.89999962,61.21,0,2603010,2014,30.79999924,73.5,84389,463477.4063,6,Mid-Rise Multifamily,-122.31572,1,0.73,47.61554,2526375,944990,9449.899414,Multifamily Housing
Multifamily MR (5-9),91,1711059,0,98.40000153,39.59999847,53.61,0,2618214.25,2014,41.59999847,103.1999969,72356,501482.5938,7,Mid-Rise Multifamily,-122.38644,1,0.74,47.5568,2495819,784760,7847.600586,Multifamily Housing
Multifamily MR (5-9),91,1773834,0,75.40000153,34.09999847,87.31,0,3392243.75,1928,36.29999924,81.40000153,93502,519881,8,Mid-Rise Multifamily,-122.31244,1,0.93,47.66085,3185005.75,1411172,14111.7168,Multifamily Housing
Multifamily MR (5-9),91,2309007,0,73.5,23.39999962,16.1,0,2309007.25,2014,23.39999962,73.5,118344,676731.1875,5,Mid-Rise Multifamily,-122.36553,1,0.14,47.6249,2309007.25,0,0,Multifamily Housing
Multifamily MR (5-9),91,3412619,0,82.19999695,30.10000038,67.23,0,4496901,2005,31.89999962,85.69999695,140759,1000181.5,7,Mid-Rise Multifamily,-122.3135,1,0.48,47.61565,4230514,817894,8178.94043,Multifamily Housing
Multifamily MR (5-9),92,527063,0,91.30000305,59.09999847,94.02,0,2525323.5,1925,67,99.59999847,47154,154473.2031,5,Mid-Rise Multifamily,-122.3278,1,1.99,47.61187,2228083.75,1701021,17010.21094,Multifamily Housing
Multifamily MR (5-9),92,680396,0,83.19999695,26.5,4.74,0,727886.375,1968,28.39999962,89,25671,199412.5938,5,Mid-Rise Multifamily,-122.29476,1,0.18,47.73072,680395.875,0,0,Multifamily Housing
Multifamily MR (5-9),92,851585,0,71.5,22.79999924,5.94,0,917442.8125,1967,24.5,77,37417,249585.2969,6,Mid-Rise Multifamily,-122.32707,1,0.16,47.62249,851585.1875,0,0,Multifamily Housing
Multifamily MR (5-9),92,1971236,0,77.09999847,24.60000038,13.74,0,2027196,2000,25.29999924,79.30000305,103554,577736.125,6,Mid-Rise Multifamily,-122.29733,1,0.13,47.72186,1971236,0,0,Multifamily Housing
Multifamily MR (5-9),92,2142408,0,78.40000153,34.40000153,94.69,0,3784060.5,2009,35.70000076,80.69999695,105903,627903.8125,6,Mid-Rise Multifamily,-122.30985,1,0.89,47.59515,3644085,1501677,15016.76953,Multifamily Housing
Multifamily MR (5-9),92,2799153,0,66.90000153,27.5,95.26,0,4485060,2011,29.20000076,70.59999847,153767,820384.8125,6,Mid-Rise Multifamily,-122.32474,1,0.62,47.61543,4225362.5,1426209,14262.08984,Multifamily Housing
Multifamily MR (5-9),92,3358983,0,80.80000305,25.70000076,23.42,0,3459830.75,2007,26.5,83.19999695,130600,984461.625,7,Mid-Rise Multifamily,-122.31345,1,0.18,47.66382,3358983.5,0,0,Multifamily Housing
Multifamily MR (5-9),93,439658,0,90.80000305,59.59999847,82.38,0,2092724.375,1915,64.5,96,32460,128856.2969,5,Mid-Rise Multifamily,-122.34106,1,2.54,47.61328,1933021.625,1493364,14933.64063,Multifamily Housing
Multifamily MR (5-9),93,548293,0,64.30000305,20.5,3.82,0,593629.875,1900,22.20000076,69.69999695,38765,160695.4063,5,Mid-Rise Multifamily,-122.33196,1,0.1,47.60038,548292.6875,0,0,Multifamily Housing
Multifamily MR (5-9),93,566665,0,80.69999695,25.70000076,3.95,0,603646.875,1967,27.39999962,86,23231,166080,5,Mid-Rise Multifamily,-122.32509,1,0.17,47.62127,566665.1875,0,0,Multifamily Housing
Multifamily MR (5-9),93,641634,0,78.09999847,24.89999962,4.6,0,726087.125,1930,28.10000038,88,31040,188052.0938,5,Mid-Rise Multifamily,-122.36296,1,0.15,47.62575,644081.125,2447,24.47280121,Multifamily Housing
Multifamily MR (5-9),93,654964,0,64.59999847,32.29999924,46.32,0,1636686.25,1912,36.70000076,71.80000305,48700,191958.9063,6,Mid-Rise Multifamily,-122.31104,1,0.95,47.6149,1441091.875,786128,7861.280273,Multifamily Housing
Multifamily MR (5-9),93,669218,0,74.30000305,23.70000076,4.67,0,702936,1966,24.79999924,78,28291,196136.5,7,Mid-Rise Multifamily,-122.32765,1,0.17,47.6214,669217.6875,0,0,Multifamily Housing
Multifamily MR (5-9),93,781034,0,73.59999847,29.29999924,23.37,0,1134086.5,2014,29.70000076,74.90000153,45167,228907.9063,6,Mid-Rise Multifamily,-122.31105,1,0.52,47.57883,1118490,337456,3374.559814,Multifamily Housing
